tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
OAES-20-Rh|nolG|consensus50|strict_single_dominant	OAES-20-Rh	D11	Dalea enneandra	6/4/24	0	0	Quarter	OAES-20	ethanol	rhizosphere	Fabaceae	OAES	Dalea	Amorpheae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.076	41.7136	0	2318
OAES-23-1-Rh|nolG|consensus50|strict_single_dominant	OAES-23-1-Rh	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-23	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.28	99.9062	0	5801
OAES-26-1-Rh|nolG|consensus50|strict_single_dominant	OAES-26-1-Rh	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-26	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.795	30.4565	0	1792
OAES-23-1-Ro|nolG|consensus50|strict_single_dominant	OAES-23-1-Ro	D11	Astragalus lotiflorus	6/4/24	0	0	Quarter	OAES-23	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.969	100	0	5901
OAES-20-Ro|nolG|consensus50|strict_single_dominant	OAES-20-Ro	D11	Dalea enneandra	6/4/24	0	0	Quarter	OAES-20	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.866	69.8874	0	4111
OAES-25-1-Ro|nolG|consensus50|strict_single_dominant	OAES-25-1-Ro	D11	Astragalus nuttallianus var. nuttallianus	6/4/24	0.1405	27.819	Quarter	OAES-25	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.654	99.531	0	5829
OAES-36-2-No|nolG|consensus50|strict_single_dominant	OAES-36-2-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.844	100	0	5879
DCFS-2-2-No|nolG|consensus50|strict_single_dominant	DCFS-2-2-No	D09	Medicago lupulina	5/23/25	0.061	2.928	Quarter	DCFS-2	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.937	100	0	5895
NIWO-2-Rh|nolG|consensus50|strict_single_dominant	NIWO-2-Rh	D13	Dryas octopetala	5/23/25	0.266	12.768	Quarter	NIWO-2	NA	rhizosphere	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.343	100	0	5825
DCFS-3-2-Rh|nolG|consensus50|strict_single_dominant	DCFS-3-2-Rh	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-3	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_004	Stutsman	ND	no	47.17138	99.05135	6/10/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.276	99.2808	0	5773
NIWO-2-Ro|nolG|consensus50|strict_single_dominant	NIWO-2-Ro	D13	Dryas octopetala	5/23/25	0.0695	3.336	Quarter	NIWO-2	NA	root	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	100	36.4916	0	2156
DCFS-2-2-Rh|nolG|consensus50|strict_single_dominant	DCFS-2-2-Rh	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-2	dry	rhizosphere	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.722	56.2539	0	3227
TOOL-35-1-Rh|nolG|consensus50|strict_single_dominant	TOOL-35-1-Rh	D18	Dryas octopetala	5/23/25	0	0	Quarter	TOOL-35	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_011	North Slope Borough	Alaska	yes	68.62774	-149.58777	20240711	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.531	99.9687	0	5823
DCFS-2-2-Ro|nolG|consensus50|strict_single_dominant	DCFS-2-2-Ro	D09	Medicago lupulina	5/23/25	0	0	Quarter	DCFS-2	dry	root	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.914	72.5141	0	4274
NIWO-2-No|nolG|consensus50|strict_single_dominant	NIWO-2-No	D13	Dryas octopetala	5/23/25	0	0	Quarter	NIWO-2	NA	nodule	Rosaceae	NIWO	Dryas	actinorhizal	NIWO_047	Boulder	CO	yes	NA	NA	8/12/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.468	99.9375	0	5825
LENO-15-2-No|nolG|consensus50|strict_single_dominant	LENO-15-2-No	D08	Elaeagnus umbellata	3/20/25	43.9	2107.2	Half	LENO-15	dry	nodule	Elaeagnaceae	LENO	Elaeagnus	actinorhizal	LENO_029	Choctaw County	AL	no	31.831293	-88.171122	7/3/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.865	92.808	0	5459
OSBS-102-1-No|nolG|consensus50|strict_single_dominant	OSBS-102-1-No	D03	Desmodium strictum	4/17/25	5.73	275.04	Half	OSBS-102	dry	nodule	Fabaceae	OSBS	Desmodium	Desmodieae	OSBS_005	Putnam	Fl	yes	29.6958648	-82.0266737	20240919	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.676	77.267	0	4521
OSBS-97-2-Rh|nolG|consensus50|strict_single_dominant	OSBS-97-2-Rh	D03	Mimosa quadrivalvus	5/14/25	0	0	Quarter	OSBS-97	dry	rhizosphere	Fabaceae	OSBS	Mimosa	Mimosoideae	OSBS_007	Putman	Fl	yes	NA	NA	20240918	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.593	100	0	5834
TALL-72-1-No|nolG|consensus50|strict_single_dominant	TALL-72-1-No	D08	Alnus serrulata	4/8/25	11.25	540	Half	TALL-72	dry	nodule	Betulaceae	TALL	Alnus	actinorhizal	TALL_032	Hale county	AL	yes	32.911661	-87.430302	9/4/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.583	82.5516	0	4815
WOOD-1-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-1-1-Rh	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-1	ethanol	rhizosphere	Fabaceae	WOOD	Melilotus	Trifolieae	DCFS_014	Stutsman	ND	no	46.89494	-98.6864	9/16/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.162	47.6235	0	2704
JERC-89-1-No|nolG|consensus50|strict_single_dominant	JERC-89-1-No	D03	Ceanothus americanus	5/14/25	3.21	154.08	Quarter	JERC-89	dry	nodule	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_050	Baker County	Georgia	yes	NA	NA	20240625	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.625	99.9687	0	5838
NOGP-5-2-Rh|nolG|consensus50|strict_single_dominant	NOGP-5-2-Rh	D09	Medicago lupulina	5/2/25	0.159	7.632	Quarter	NOGP-5	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.491	98.2176	0	5712
NOGP-7-2-Rh|nolG|consensus50|strict_single_dominant	NOGP-7-2-Rh	D09	Amorpha canescens	5/2/25	0	0	Quarter	NOGP-7	dry	rhizosphere	Fabaceae	NOGP	Amorpha	Amorpheae	NOGP_064	NA	ND	yes	46.77063	-100.9138092	6/25/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.272	65.1345	0	3705
CPER-1-Rh|nolG|consensus50|strict_single_dominant	CPER-1-Rh	D10	Astragalus bisulcatus	4/24/25	0	0	Quarter	CPER-1	dry	rhizosphere	Fabaceae	CPER	Astragalus	Galegeae	CPER_012	Weld	CO	yes	NA	NA	6/13/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.469	58.8806	0	3432
JERC-143-Rh|nolG|consensus50|strict_single_dominant	JERC-143-Rh	D03	Desmodium viridiflorum	5/14/25	0	0	Quarter	JERC-143	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_010	Baker County	Georgia	yes	NA	NA	20240821	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.752	25.2345	0	1480
DEJU-59-No|nolG|consensus50|strict_single_dominant	DEJU-59-No	D19	Alnus viridis	4/15/25	21.3	1022.4	Half	DEJU-59	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_045	NA	Unknown	yes	NA	NA	NA	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
NOGP-3-2-No|nolG|consensus50|strict_single_dominant	NOGP-3-2-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
NOGP-6-3-Ro|nolG|consensus50|strict_single_dominant	NOGP-6-3-Ro	D09	Medicago sativa	5/2/25	1.105	53.04	Quarter	NOGP-6	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.91555	6/27/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
OSBS-36-1-No|nolG|consensus50|strict_single_dominant	OSBS-36-1-No	D03	Tephrosia virginiana	2/26/25	0	0	Quarter	OSBS-36	dry	nodule	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
OAES-36-3-No|nolG|consensus50|strict_single_dominant	OAES-36-3-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
WOOD-11-1-No|nolG|consensus50|strict_single_dominant	WOOD-11-1-No	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
NOGP-3-2-Ro|nolG|consensus50|strict_single_dominant	NOGP-3-2-Ro	D09	Medicago lupulina	4/23/25	0.473	22.704	Quarter	NOGP-3	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
OAES_19-2-Rh|nolG|consensus50|strict_single_dominant	OAES-19-2-Rh	D11	Melilotus officinalis	6/4/24	0	0	Quarter	OAES-19	ethanol	rhizosphere	Fabaceae	OAES	Melilotus	Trifolieae	OAES_012_R	Washita	OK	no	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
TOOL-25-Ro|nolG|consensus50|strict_single_dominant	TOOL-25-Ro	D18	Oxytropis campestris	5/23/25	0	0	Quarter	TOOL-25	ethanol	root	Fabaceae	TOOL	Oxytropis	Galegeae	TOOL_020	North Slope Borough	Alaska	yes	68.63757	-149.64717	20240710	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
WOOD-3-2-No|nolG|consensus50|strict_single_dominant	WOOD-3-2-No	D09	Melilotus officinalis	5/2/25	0.221	10.608	Quarter	WOOD-3	ethanol	nodule	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
JERC-150-Ro|nolG|consensus50|strict_single_dominant	JERC-150-Ro	D03	Desmodium obtusum?	5/14/25	0	0	Quarter	JERC-150	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
JERC-189-1-Rh|nolG|consensus50|strict_single_dominant	JERC-189-1-Rh	D03	Lespedeza hirta	2/26/25	0	0	Quarter	JERC-189	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_048	Baker County	Georgia	yes	NA	NA	20241028	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.912	45.9975	0	2654
OSBS-37-1-No|nolG|consensus50|strict_single_dominant	OSBS-37-1-No	D03	Chapmannia floridana	2/26/25	0	0	Quarter	OSBS-37	NA	nodule	Fabaceae	OSBS	Chapmannia	Dalbergieae	OSBS_029	Putnam	FL	yes	NA	NA	20240617	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.248	99.9375	0	5662
WOOD-1-1-Ro|nolG|consensus50|strict_single_dominant	WOOD-1-1-Ro	D09	Melilotus officinalis	5/2/25	0.286	13.728	Quarter	WOOD-1	ethanol	root	Fabaceae	WOOD	Melilotus	Trifolieae	DCFS_014	Stutsman	ND	no	46.89494	-98.6864	9/16/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	99.9687	0	5805
DELA-32-1-No|nolG|consensus50|strict_single_dominant	DELA-32-1-No	D08	Amorpha fruticosa	4/4/25	58	2784	Half	DELA-32	dry	nodule	Fabaceae	DELA	Amorpha	Amorpheae	DELA_012	Green County	AL	yes	32.531129	-87.816662	8/15/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.562	99.8749	0	5821
JERC-204-1-Ro|nolG|consensus50|strict_single_dominant	JERC-204-1-Ro	D03	Lespedeza stuevei	4/8/25	9.58	459.84	Half	JERC-204	dry	root	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_005	Baker County	Georgia	yes	NA	NA	20241029	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.468	100	0	5814
NOGP-4-1-Rh|nolG|consensus50|strict_single_dominant	NOGP-4-1-Rh	D09	Medicago lupulina	5/2/25	0	0	Quarter	NOGP-4	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.276	99.3746	0	5749
SCBI-1-1-Ro|nolG|consensus50|strict_single_dominant	SCBI-1-1-Ro	D02	Lespedeza cuneata	4/23/25	0.748	35.904	Quarter	SCBI-1	ethanol	root	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	6/26/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.437	100	0	5806
SERC-6-1-No|nolG|consensus50|strict_single_dominant	SERC-6-1-No	D02	Glycine max	4/15/25	13.55	650.4	Half	SERC-6	ethanol	nodule	Fabaceae	SERC	Glycine	Glycininae	SERC_018	Anne Arundel	MD	no	38.872901	-76.531642	9/25/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.531	100	0	5823
OAES_24-3-Rh|nolG|consensus50|strict_single_dominant	OAES-24-3-Rh	D11	Astragalus nuttallianus var. austrinus	6/4/24	0	0	Quarter	OAES-24	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.5	100	0	5818
OAES-6-1-No|nolG|consensus50|strict_single_dominant	OAES-6-1-No	D11	Astragalus nuttallianus var. austrinus	6/25/24	32.4	1555.2	Half	OAES-6	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.468	100	0	5812
OAES_24-3-No|nolG|consensus50|strict_single_dominant	OAES-24-3-No	D11	Astragalus nuttallianus var. austrinus	6/4/24	0.5235	103.653	Quarter	OAES-24	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_012_R	Washita	OK	yes	35.402943	-99.064829	4/16/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.468	99.9687	0	5810
WOOD-4-1-Rh|nolG|consensus50|strict_single_dominant	WOOD-4-1-Rh	D09	Elaeagnus commutata	5/2/25	0	0	Quarter	WOOD-4	ethanol	rhizosphere	Elaeagnaceae	WOOD	Elaeagnus	actinorhizal	BARR_027	Stutsman	ND	no	47.14	99.24	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.933	90.838	0	5230
TOOL-10-Ro|nolG|consensus50|strict_single_dominant	TOOL-10-Ro	D18	Astragalus umbellatus	5/2/25	4.65	223.2	Quarter	TOOL-10	ethanol	root	Fabaceae	TOOL	Astragalus	Galegeae	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.906	100	0	5751
JERC-149-Rh|nolG|consensus50|strict_single_dominant	JERC-149-Rh	D03	Desmodium ciliare	5/14/25	0	0	Quarter	JERC-149	dry	rhizosphere	Fabaceae	JERC	Desmodium	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	96.653	99.9687	0	5465
JERC-CRJU-86-1-Rh|nolG|consensus50|strict_single_dominant	JERC-CRJU-86-1-Rh	D03	Crotalaria juncea	5/14/25	0	0	Quarter	JERC-CRJU-86	dry	rhizosphere	Fabaceae	JERC	Crotalaria	Crotalarieae	JERC_030R	Baker County	Georgia	no	31.18563333	-84.4785	20240624	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.372	99.6248	0	5773
TOOL-4-No|nolG|consensus50|strict_single_dominant	TOOL-4-No	D18	Dryas octopetala	4/24/25	0	0	Quarter	TOOL-4	ethanol	nodule	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.673	66.9794	0	3917
TOOL-19-Rh|nolG|consensus50|strict_single_dominant	TOOL-19-Rh	D18	Dryas integrifolia	5/14/25	0	0	Quarter	TOOL-19	ethanol	rhizosphere	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_003	North Slope Borough	Alaska	yes	NA	NA	20240710	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	97.928	52.8143	0	2972
WOOD-1-1-No|nolG|consensus50|strict_single_dominant	WOOD-1-1-No	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-1	ethanol	nodule	Fabaceae	WOOD	Melilotus	Trifolieae	DCFS_014	Stutsman	ND	no	46.89494	-98.6864	9/16/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.15	40.4628	0	2329
JERC-149-Ro|nolG|consensus50|strict_single_dominant	JERC-149-Ro	D03	Desmodium ciliare	5/14/25	0.148	7.104	Quarter	JERC-149	dry	root	Fabaceae	JERC	Desmodium	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.343	100	0	5790
OSBS-37-1-Rh|nolG|consensus50|strict_single_dominant	OSBS-37-1-Rh	D03	Chapmannia floridana	2/26/25	0	0	Quarter	OSBS-37	NA	rhizosphere	Fabaceae	OSBS	Chapmannia	Dalbergieae	OSBS_029	Putnam	FL	yes	NA	NA	20240617	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.782	43.0582	0	2527
WOOD-3-2-Rh|nolG|consensus50|strict_single_dominant	WOOD-3-2-Rh	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-3	ethanol	rhizosphere	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.582	77.2045	0	4416
JERC-94-1-No|nolG|consensus50|strict_single_dominant	JERC-94-1-No	D03	Robinia pseudoacacia	3/26/25	14.9	715.2	Half	JERC-94	dry	nodule	Fabaceae	JERC	Robinia	Robinieae	JERC_034	Baker County	Georgia	yes	31.26805556	-84.58777778	20240625	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.937	97.0919	0	5576
OSBS-36-1-Ro|nolG|consensus50|strict_single_dominant	OSBS-36-1-Ro	D03	Tephrosia virginiana	2/26/25	0.151	7.248	Quarter	OSBS-36	dry	root	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_006	Putnam	FL	yes	NA	NA	20240611	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.465	99.3121	0	5771
NOGP-7-2-No|nolG|consensus50|strict_single_dominant	NOGP-7-2-No	D09	Amorpha canescens	5/2/25	0	0	Quarter	NOGP-7	dry	nodule	Fabaceae	NOGP	Amorpha	Amorpheae	NOGP_064	NA	ND	yes	46.77063	-100.9138092	6/25/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	98.874	100	0	5740
JERC-102-1-Ro|nolG|consensus50|strict_single_dominant	JERC-102-1-Ro	D03	Ceanothus americanus	5/14/25	0.335	16.08	Quarter	JERC-102	dry	root	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_019	Baker County	Georgia	yes	NA	NA	20240626	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.368	99.0306	0	5742
WOOD-4-1-No|nolG|consensus50|strict_single_dominant	WOOD-4-1-No	D09	Elaeagnus commutata	5/2/25	0.082	3.936	Quarter	WOOD-4	ethanol	nodule	Elaeagnaceae	WOOD	Elaeagnus	actinorhizal	BARR_027	Stutsman	ND	no	47.14	99.24	9/23/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.701	73.3271	0	4292
DEJU-29-1-No|nolG|consensus50|strict_single_dominant	DEJU-29-1-No	D19	Alnus viridis	4/15/25	29.2	1401.6	Half	DEJU-29	ethanol	nodule	Betulaceae	DEJU	Alnus	actinorhizal	DEJU_015	NA	Alaska	yes	NA	NA	NA	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.562	100	0	5829
JERC-148-Rh|nolG|consensus50|strict_single_dominant	JERC-148-Rh	D03	Lespedeza virginica	5/14/25	0	0	Quarter	JERC-148	dry	rhizosphere	Fabaceae	JERC	Lespedeza	Desmodieae	JERC_062	NA	Unknown	yes	NA	NA	20240924	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.498	99.6873	0	5799
YELL-10-1-No|nolG|consensus50|strict_single_dominant	YELL-10-1-No	D12	Astragalus sp.	4/1/25	6.92	332.16	Half	YELL-10	ethanol	nodule	Fabaceae	YELL	Astragalus	Galegeae	YELL_050	Park County	WY	yes	NA	NA	9/24/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.668	94.2777	0	5515
NIWO-1-Rh|nolG|consensus50|strict_single_dominant	NIWO-1-Rh	D13	Lupinus argenteus	5/23/25	0	0	Quarter	NIWO-1	NA	rhizosphere	Fabaceae	NIWO	Lupinus	Genisteae	NIWO_017	Boulder	CO	yes	NA	NA	7/31/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.515	96.6542	0	5626
OAES-37-2-Ro|nolG|consensus50|strict_single_dominant	OAES-37-2-Ro	D11	Dalea purpurea	5/14/25	0.3255	15.624	Quarter	OAES-37	ethanol	root	Fabaceae	OAES	Dalea	Amorpheae	OAES_003_R	Washita	OK	yes	35.41178	-99.06994	8/23/24	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.656	99.9687	0	5843
TEAK-1-2-Ro|nolG|consensus50|strict_single_dominant	TEAK-1-2-Ro	D17	Astragalus bolanderi	4/15/25	5.245	251.76	Half	TEAK-1	dry	root	Fabaceae	TEAK	Astragalus	Galegeae	NA	Fresno	CA	yes	37.00469	-119.004015	#N/A	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.593	100	0	5834
TOOL-17-Ro|nolG|consensus50|strict_single_dominant	TOOL-17-Ro	D18	Dryas integrifolia	5/14/25	0.303	14.544	Quarter	TOOL-17	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_002	North Slope Borough	Alaska	yes	68.63136	-149.34375	20240709	Sinorhizobium	Sinorhizobium_kummerowiae_(Ensifer_kummerowiae)	99.5	100	0	5818
NOGP-6-3-Rh|nolG|consensus50|strict_single_dominant	NOGP-6-3-Rh	D09	Medicago sativa	5/2/25	0	0	Quarter	NOGP-6	dry	rhizosphere	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.91555	6/27/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.434	38.6804	0	2254
LAJA-3-1-Ro|nolG|consensus50|strict_single_dominant	LAJA-3-1-Ro	D04	Albizia sp.	3/26/25	29.6	1420.8	Half	LAJA-3	dry	root	Fabaceae	LAJA	Albizia	Mimosoideae	LAJA_015	LAJA	P.R	no	18.034464	-67.066822	8/21/24	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.531	99.9062	0	5818
